,0,1
0,0.0,0.0
1,1.0,77.4
2,2.0,78.2
3,3.0,77.2
4,4.0,78.6
5,5.0,78.8
6,6.0,78.2
7,7.0,77.2
8,8.0,78.0
9,9.0,77.8
10,10.0,78.4
11,11.0,79.2
12,12.0,77.8
13,13.0,76.8
14,14.0,77.4
15,15.0,77.6
16,16.0,77.8
17,17.0,77.6
18,18.0,78.8
19,19.0,78.2
20,20.0,79.0
21,21.0,79.2
22,22.0,77.8
23,23.0,78.2
24,24.0,79.0
25,25.0,78.4
26,26.0,78.8
27,27.0,79.6
28,28.0,78.0
29,29.0,78.4
30,30.0,77.6
31,31.0,77.4
32,32.0,77.4
33,33.0,77.4
34,34.0,77.8
35,35.0,78.6
36,36.0,78.2
37,37.0,78.0
38,38.0,77.8
39,39.0,78.4
40,40.0,78.4
41,41.0,78.6
42,42.0,77.0
43,43.0,78.8
44,44.0,78.0
45,45.0,79.2
46,46.0,78.0
47,47.0,78.2
48,48.0,77.8
49,49.0,78.2
50,50.0,79.0
51,51.0,78.0
52,52.0,78.0
53,53.0,78.4
54,54.0,77.6
55,55.0,78.0
56,56.0,78.2
57,57.0,77.8
58,58.0,78.6
59,59.0,77.4
60,60.0,77.6
61,61.0,78.8
62,62.0,79.2
63,63.0,78.6
64,64.0,77.4
65,65.0,78.2
66,66.0,78.6
67,67.0,79.6
68,68.0,78.6
69,69.0,79.0
70,70.0,78.8
71,71.0,77.6
72,72.0,79.6
73,73.0,78.8
74,74.0,78.2
75,75.0,79.6
76,76.0,79.4
77,77.0,78.2
78,78.0,78.4
79,79.0,78.2
80,80.0,79.8
81,81.0,79.0
82,82.0,79.8
83,83.0,78.0
84,84.0,78.2
85,85.0,79.0
86,86.0,80.2
87,87.0,79.4
88,88.0,77.6
89,89.0,79.2
90,90.0,79.0
91,91.0,77.2
92,92.0,79.6
93,93.0,78.0
94,94.0,79.0
95,95.0,78.4
96,96.0,77.6
97,97.0,78.2
98,98.0,80.0
99,99.0,79.2
100,100.0,78.2
101,101.0,79.4
102,102.0,79.8
103,103.0,78.6
104,104.0,79.0
105,105.0,79.0
106,106.0,79.4
107,107.0,78.0
108,108.0,78.8
109,109.0,78.8
110,110.0,78.6
111,111.0,78.4
112,112.0,79.2
113,113.0,78.0
114,114.0,78.4
115,115.0,78.6
116,116.0,80.4
117,117.0,78.2
118,118.0,78.8
119,119.0,78.8
120,120.0,78.6
121,121.0,79.4
122,122.0,79.6
123,123.0,78.6
124,124.0,78.8
125,125.0,79.2
126,126.0,79.4
127,127.0,79.0
128,128.0,78.0
129,129.0,78.8
130,130.0,79.8
131,131.0,78.8
132,132.0,78.4
133,133.0,79.2
134,134.0,79.4
135,135.0,78.4
136,136.0,80.2
137,137.0,77.6
138,138.0,78.8
139,139.0,79.0
